priority,code,entity_type,entity_id,name,detail
high,missing_sources,term,term-e0d5d36e22,宿儺最後の指,直接の出典参照がない。
high,missing_sources,term,term-c195cec023,対領域技術,直接の出典参照がない。
high,missing_sources,term,term-f9e3abf542,帳,直接の出典参照がない。
high,first_pass_pending,term,term-f9e3abf542,帳,用語個別の再精査前。
high,missing_sources,term,term-cba4367139,式神,直接の出典参照がない。
high,first_pass_pending,term,term-cba4367139,式神,用語個別の再精査前。
high,missing_sources,term,term-1e8e6dda24,彌虚葛籠,直接の出典参照がない。
medium,missing_chapters,term,term-1e8e6dda24,彌虚葛籠,関連話がない。
high,first_pass_pending,term,term-1e8e6dda24,彌虚葛籠,用語個別の再精査前。
high,missing_sources,term,term-ed29e09cb0,影,直接の出典参照がない。
high,missing_sources,term,term-6d3234fdfd,得点,直接の出典参照がない。
high,first_pass_pending,term,term-6d3234fdfd,得点,用語個別の再精査前。
high,missing_sources,term,term-6f7fa8f5d1,御三家,直接の出典参照がない。
high,first_pass_pending,term,term-6f7fa8f5d1,御三家,用語個別の再精査前。
high,missing_sources,term,term-d97934afcd,必中効果,直接の出典参照がない。
high,first_pass_pending,term,term-d97934afcd,必中効果,用語個別の再精査前。
high,missing_sources,term,term-2afcb02ac1,必中必殺型領域,直接の出典参照がない。
medium,missing_chapters,term,term-2afcb02ac1,必中必殺型領域,関連話がない。
high,first_pass_pending,term,term-2afcb02ac1,必中必殺型領域,用語個別の再精査前。
high,missing_sources,term,term-c3dbb4af08,怨霊,直接の出典参照がない。
high,missing_sources,term,term-43b38a9747,懐玉・玉折,直接の出典参照がない。
medium,missing_chapters,term,term-43b38a9747,懐玉・玉折,関連話がない。
high,first_pass_pending,term,term-43b38a9747,懐玉・玉折,用語個別の再精査前。
high,missing_sources,term,term-905b4f71f8,拡張術式,直接の出典参照がない。
medium,missing_chapters,term,term-905b4f71f8,拡張術式,関連話がない。
high,first_pass_pending,term,term-905b4f71f8,拡張術式,用語個別の再精査前。
high,missing_sources,term,term-phase5-transfigured-human,改造人間,直接の出典参照がない。
high,missing_sources,term,term-9227db2dd2,新陰流当主の縛り,直接の出典参照がない。
high,missing_sources,term,term-c71851990e,旧式領域,直接の出典参照がない。
medium,missing_chapters,term,term-c71851990e,旧式領域,関連話がない。
high,first_pass_pending,term,term-c71851990e,旧式領域,用語個別の再精査前。
high,missing_sources,term,term-6f0611c4ff,星漿体,直接の出典参照がない。
high,first_pass_pending,term,term-6f0611c4ff,星漿体,用語個別の再精査前。
high,missing_sources,term,term-phase4-time-vessel-association,時の器の会,直接の出典参照がない。
high,missing_sources,term,term-152790e31d,東京第1結界,直接の出典参照がない。
high,missing_sources,term,term-5c353791e3,東京第2結界,直接の出典参照がない。
high,missing_sources,term,term-c2a46f1804,東京都立呪術高等専門学校,直接の出典参照がない。
high,first_pass_pending,term,term-c2a46f1804,東京都立呪術高等専門学校,用語個別の再精査前。
high,missing_sources,term,term-c2f186c626,桜島結界,直接の出典参照がない。
high,missing_sources,term,term-907c704f71,極ノ番,直接の出典参照がない。
high,first_pass_pending,term,term-907c704f71,極ノ番,用語個別の再精査前。
high,missing_sources,term,term-phase6-positive-energy,正のエネルギー,直接の出典参照がない。
high,missing_sources,term,term-60e959b66f,死刑,直接の出典参照がない。
high,missing_sources,term,term-bb89ef15f2,死滅回游,直接の出典参照がない。
high,first_pass_pending,term,term-bb89ef15f2,死滅回游,用語個別の再精査前。
high,missing_sources,term,term-f98498c1ef,死滅回游の慣らし,直接の出典参照がない。
high,missing_sources,term,term-50ea4b9d52,死滅回游終了条件の追加,直接の出典参照がない。
high,missing_sources,term,term-phase8-poison,毒,直接の出典参照がない。
high,missing_sources,term,term-7a45f4dbe5,没収と呪具,直接の出典参照がない。
high,missing_sources,term,term-49963d44ff,泳者,直接の出典参照がない。
high,first_pass_pending,term,term-49963d44ff,泳者,用語個別の再精査前。
high,missing_sources,term,term-8ae4844630,浴,直接の出典参照がない。
high,first_pass_pending,term,term-8ae4844630,浴,用語個別の再精査前。
high,missing_sources,term,term-3da4cfdc55,浴による魂の沈下,直接の出典参照がない。
high,missing_sources,term,term-33c0eaca30,渋谷事変,直接の出典参照がない。
high,first_pass_pending,term,term-33c0eaca30,渋谷事変,用語個別の再精査前。
high,missing_sources,term,term-64abcd060b,游雲,直接の出典参照がない。
high,first_pass_pending,term,term-64abcd060b,游雲,用語個別の再精査前。
high,missing_sources,term,term-phase8-hei,炳,直接の出典参照がない。
high,missing_sources,term,term-965bdc282e,物の魂,直接の出典参照がない。
high,missing_sources,term,term-58511e940d,特別一級術師,直接の出典参照がない。
medium,missing_chapters,term,term-58511e940d,特別一級術師,関連話がない。
high,first_pass_pending,term,term-58511e940d,特別一級術師,用語個別の再精査前。
high,missing_sources,term,term-7037f2a1bd,特級,直接の出典参照がない。
high,first_pass_pending,term,term-7037f2a1bd,特級,用語個別の再精査前。
high,missing_sources,term,term-bf1b3beaca,特級呪具,直接の出典参照がない。
high,first_pass_pending,term,term-bf1b3beaca,特級呪具,用語個別の再精査前。
high,missing_sources,term,term-0a4956ab6c,特級呪物,直接の出典参照がない。
high,first_pass_pending,term,term-0a4956ab6c,特級呪物,用語個別の再精査前。
high,missing_sources,term,term-phase5-special-grade-curse,特級呪霊,直接の出典参照がない。
high,missing_sources,term,term-phase6-special-disease-curse,特級特定疾病呪霊,直接の出典参照がない。
high,missing_sources,term,term-6e7e2b846e,獄門疆,直接の出典参照がない。
high,first_pass_pending,term,term-6e7e2b846e,獄門疆,用語個別の再精査前。
high,missing_sources,term,term-f9dde75323,獄門疆「裏」,直接の出典参照がない。
high,first_pass_pending,term,term-f9dde75323,獄門疆「裏」,用語個別の再精査前。
high,missing_sources,term,term-phase5-prison-realm-condition,獄門疆の封印条件,直接の出典参照がない。
high,missing_sources,term,term-cabc80296a,生得術式,直接の出典参照がない。
high,first_pass_pending,term,term-cabc80296a,生得術式,用語個別の再精査前。
high,missing_sources,term,term-ea9fe4b536,生得領域,直接の出典参照がない。
high,first_pass_pending,term,term-ea9fe4b536,生得領域,用語個別の再精査前。
high,missing_sources,term,term-e6db99e6ff,百鬼夜行,直接の出典参照がない。
high,first_pass_pending,term,term-e6db99e6ff,百鬼夜行,用語個別の再精査前。
high,missing_sources,term,term-phase4-star-religious-group,盤星教,直接の出典参照がない。
high,missing_sources,term,term-03b8fbd157,相撲の簡易領域,直接の出典参照がない。
high,missing_sources,term,term-f74654d902,禪院家,直接の出典参照がない。
high,first_pass_pending,term,term-f74654d902,禪院家,用語個別の再精査前。
high,missing_sources,term,term-phase8-cursed-warehouse,禪院家の忌庫,直接の出典参照がない。
high,missing_sources,term,term-9ff83181a2,秘匿死刑,直接の出典参照がない。
high,missing_sources,term,term-2408e781f0,空性結界,直接の出典参照がない。
high,first_pass_pending,term,term-2408e781f0,空性結界,用語個別の再精査前。
high,missing_sources,term,term-phase3-abrupt-mutated-corpse,突然変異呪骸,直接の出典参照がない。
high,missing_sources,term,term-67566a7224,等級,直接の出典参照がない。
high,first_pass_pending,term,term-67566a7224,等級,用語個別の再精査前。
high,missing_sources,term,term-e28246ff34,簡易領域,直接の出典参照がない。
high,first_pass_pending,term,term-e28246ff34,簡易領域,用語個別の再精査前。
high,missing_sources,term,term-phase6-open-barrier-domain,結界を閉じない領域,直接の出典参照がない。
high,missing_sources,term,term-3c7a37c125,結界侵入時の無作為転送,直接の出典参照がない。
high,missing_sources,term,term-5a7fcb32e8,結界術,直接の出典参照がない。
high,first_pass_pending,term,term-5a7fcb32e8,結界術,用語個別の再精査前。
high,missing_sources,term,term-59acaaffab,結界（コロニー）,直接の出典参照がない。
high,first_pass_pending,term,term-59acaaffab,結界（コロニー）,用語個別の再精査前。
high,missing_sources,term,term-79c25be05f,総則,直接の出典参照がない。
high,first_pass_pending,term,term-79c25be05f,総則,用語個別の再精査前。
high,missing_sources,term,term-7ef1b59819,総則10（得点移動）,直接の出典参照がない。
high,missing_sources,term,term-c38a86467e,総則11（身代わりと離脱）,直接の出典参照がない。
high,missing_sources,term,term-40e6a89fc4,縛り,直接の出典参照がない。
high,first_pass_pending,term,term-40e6a89fc4,縛り,用語個別の再精査前。
high,missing_sources,term,term-01e0c1e52e,罪悪感,直接の出典参照がない。
high,missing_sources,term,term-phase5-body,肉体,直接の出典参照がない。
high,missing_sources,term,term-7341630eb6,落花の情,直接の出典参照がない。
high,first_pass_pending,term,term-7341630eb6,落花の情,用語個別の再精査前。
high,missing_sources,term,term-58cf854ee7,薨星宮,直接の出典参照がない。
high,first_pass_pending,term,term-58cf854ee7,薨星宮,用語個別の再精査前。
high,missing_sources,term,term-1fd2866c44,虎杖の血統・単行本訂正,直接の出典参照がない。
high,missing_sources,term,term-e3eff1da1c,術師,直接の出典参照がない。
high,first_pass_pending,term,term-e3eff1da1c,術師,用語個別の再精査前。
high,missing_sources,term,term-phase4-sorcerer-killer,術師殺し,直接の出典参照がない。
high,missing_sources,term,term-ad8bd57883,術式,直接の出典参照がない。
high,first_pass_pending,term,term-ad8bd57883,術式,用語個別の再精査前。
high,missing_sources,term,term-phase4-limitless-automation,術式の常時自動化,直接の出典参照がない。
high,missing_sources,term,term-54c44682c5,術式の焼き切れ,直接の出典参照がない。
high,first_pass_pending,term,term-54c44682c5,術式の焼き切れ,用語個別の再精査前。
high,missing_sources,term,term-2a5525400d,術式の開示,直接の出典参照がない。
high,first_pass_pending,term,term-2a5525400d,術式の開示,用語個別の再精査前。
high,missing_sources,term,term-278ed5da66,術式剥奪,直接の出典参照がない。
high,first_pass_pending,term,term-278ed5da66,術式剥奪,用語個別の再精査前。
high,missing_sources,term,term-dbce7f28c0,術式反転,直接の出典参照がない。
medium,missing_chapters,term,term-dbce7f28c0,術式反転,関連話がない。
high,first_pass_pending,term,term-dbce7f28c0,術式反転,用語個別の再精査前。
high,missing_sources,term,term-phase7-technique-extraction,術式抽出（うずまき）,直接の出典参照がない。
high,missing_sources,term,term-f7be87831e,術式消滅,直接の出典参照がない。
high,missing_sources,term,term-8ecf601679,術式順転,直接の出典参照がない。
medium,missing_chapters,term,term-8ecf601679,術式順転,関連話がない。
high,first_pass_pending,term,term-8ecf601679,術式順転,用語個別の再精査前。
high,missing_sources,term,term-c74cac6805,補助監督,直接の出典参照がない。
high,first_pass_pending,term,term-c74cac6805,補助監督,用語個別の再精査前。
high,missing_sources,term,term-phase7-awakened-sorcerer,覚醒型の術師,直接の出典参照がない。
high,missing_sources,term,term-2e3682fd6a,解呪,直接の出典参照がない。
high,missing_sources,term,term-phase8-punishment-room,訓練・懲罰部屋,直接の出典参照がない。
high,missing_sources,term,term-phase6-taming-ritual,調伏の儀,直接の出典参照がない。
high,missing_sources,term,term-phase8-kukuru,躯倶留隊,直接の出典参照がない。
high,missing_sources,term,term-3c3554872b,逕庭拳,直接の出典参照がない。
high,first_pass_pending,term,term-3c3554872b,逕庭拳,用語個別の再精査前。
high,missing_sources,term,term-e70d29a871,過呪怨霊,直接の出典参照がない。
high,first_pass_pending,term,term-e70d29a871,過呪怨霊,用語個別の再精査前。
high,missing_sources,term,term-fe317d92dc,釈魂刀,直接の出典参照がない。
high,first_pass_pending,term,term-fe317d92dc,釈魂刀,用語個別の再精査前。
high,missing_sources,term,term-5cb906769f,閉じない領域,直接の出典参照がない。
medium,missing_chapters,term,term-5cb906769f,閉じない領域,関連話がない。
high,first_pass_pending,term,term-5cb906769f,閉じない領域,用語個別の再精査前。
high,missing_sources,term,term-e2187cdee5,非必殺型領域,直接の出典参照がない。
high,missing_sources,term,term-cf5652fdbe,非術師,直接の出典参照がない。
high,first_pass_pending,term,term-cf5652fdbe,非術師,用語個別の再精査前。
high,missing_sources,term,term-811629f74a,非術式死による怨霊化,直接の出典参照がない。
high,missing_sources,term,term-8caa008608,領域,直接の出典参照がない。
high,missing_sources,term,term-phase6-domain-clash,領域の押し合い,直接の出典参照がない。
high,missing_sources,term,term-34f2643025,領域展延,直接の出典参照がない。
high,first_pass_pending,term,term-34f2643025,領域展延,用語個別の再精査前。
high,missing_sources,term,term-e6a70dfe56,領域展開,直接の出典参照がない。
high,first_pass_pending,term,term-e6a70dfe56,領域展開,用語個別の再精査前。
high,missing_sources,term,term-phase4-mole,高専内通者,直接の出典参照がない。
high,missing_sources,term,term-65867f280c,魂,直接の出典参照がない。
high,first_pass_pending,term,term-65867f280c,魂,用語個別の再精査前。
high,missing_sources,term,term-bb7659490f,魂の境界,直接の出典参照がない。
high,first_pass_pending,term,term-bb7659490f,魂の境界,用語個別の再精査前。
high,missing_sources,term,term-fd9bed17d6,黒縄,直接の出典参照がない。
high,first_pass_pending,term,term-fd9bed17d6,黒縄,用語個別の再精査前。
high,missing_sources,term,term-69d5ecb511,黒閃,直接の出典参照がない。
high,first_pass_pending,term,term-69d5ecb511,黒閃,用語個別の再精査前。
medium,reverse_index_mismatch,character,char-656fe03d94,つばさ,ch-019: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-1896d42b18,アルバイト,ch-010: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-6e5f124638,ケンさん,ch-146: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-6cd94bbcdf,ツカモト,ch-013: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-dcb6ddb293,バカA,ch-055: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-3ed1d78924,不知井底,ch-017: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-3ed1d78924,不知井底,ch-043: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-3ed1d78924,不知井底,ch-044: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-3ed1d78924,不知井底,ch-047: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-383f9ce538,伏黒恵の母,ch-075: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-9bdffe1087,加藤空,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-c9bc52aaf1,化身玉藻前,zero-04: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-207d1e2959,天ノ川小百合,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-ac5bfb99ac,太助,ch-068: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-9d5781cc30,山口夕輝,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-a6a1c5d1be,山口紗夜花,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-ba1a693126,憲紀の母の新しい夫,ch-191: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-25dbde0cc7,憲紀の異父弟,ch-191: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-1bbe626376,斉藤さん（娘）,zero-03: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-91ac59016d,斉藤さん（母）,zero-03: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-9f27f7b399,斎藤雨矢,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-0fd233938d,朝霧夢,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-9aa6c80b61,池沢,ch-181: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-8e2aed473c,清水涼香,ch-183: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-76c359aa1d,玉犬 白,ch-001: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-76c359aa1d,玉犬 白,ch-006: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-8236095713,玉犬 黒,ch-001: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-8236095713,玉犬 黒,ch-006: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-8236095713,玉犬 黒,ch-058: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-71d1706395,玉犬「渾」,ch-047: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-71d1706395,玉犬「渾」,ch-058: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-71d1706395,玉犬「渾」,ch-173: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-3e900c584c,藤沼,ch-055: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-5bc95bc9e0,藤沼（姉）,ch-055: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,character,char-1b63d8dcdc,金森,zero-03: 人物側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-d845dd244c,不義遊戯 改,ch-260: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-d845dd244c,不義遊戯 改,ch-263: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-d845dd244c,不義遊戯 改,ch-264: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-5607df824a,呪力放出,ch-176: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-5607df824a,呪力放出,ch-177: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-5607df824a,呪力放出,ch-178: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-5607df824a,呪力放出,ch-179: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-5607df824a,呪力放出,ch-180: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-ffcf652351,竜,ch-148: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-ffcf652351,竜,ch-150: 技側にあるが各話側にない。
medium,reverse_index_mismatch,technique,tech-589e683ddd,麒麟,ch-257: 技側にあるが各話側にない。
medium,reverse_index_mismatch,chapter,ch-010,雨後,技 呪言 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-013,映画鑑賞,技 火山を操る術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-138,禪院家,技 竈「開」 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-144,あの場所,技 六眼 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-144,あの場所,技 反転術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-153,賭け試合,技 竈「開」 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-220,自浄自縛,技 解 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-222,予兆,技 無限 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-222,予兆,技 無下限呪術 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-217,浴②,用語 魂 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-218,浴③,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-231,人外魔境新宿決戦⑨,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-233,人外魔境新宿決戦⑪,用語 式神 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-240,生き残れ!!,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-241,勝ち残れ!!,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-242,舞い上がれ!!,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-243,さんざめけ!!,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-247,人外魔境新宿決戦⑲,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-247,人外魔境新宿決戦⑲,用語 反転術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-254,人外魔境新宿決戦㉖,用語 簡易領域 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-255,人外魔境新宿決戦㉗,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-256,人外魔境新宿決戦㉘,用語 黒閃 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-263,人外魔境新宿決戦㉟,用語 術式 側にこの話がない。
medium,reverse_index_mismatch,chapter,ch-270,夢の終わり,用語 術師 側にこの話がない。
